Name of State,Name of District,Recharge from rainfall During Monsoon Season,Recharge from other sources During Monsoon Season,Recharge from rainfall During Non Monsoon Season,Recharge from other sources During Non Monsoon Season,Total Annual Ground Water Recharge,Total Natural Discharges,Annual Extractable Ground Water Resource,Current Annual Ground Water Extraction For Irrigation,Current Annual Ground Water Extraction For Domestic & Industrial Use,Total Current Annual Ground Water Extraction,Annual GW Allocation for Domestic Use as on 2025,Net Ground Water Availability for future use,Stage of Ground Water Extraction (%),Date,Stage of Ground Water Extraction
State_3,District_25,115.0700768,92.88549622,13.14231324,10.37291328,134.2711416,30.2955906,179.2515708,113.1388876,82.93279598,127.0455561,18.68896397,92.46336776,90.48657053,02-04-2010,Critical
State_3,District_5,74.12722609,87.06122876,39.62258893,6.049101836,176.6060051,27.66015693,182.3931702,52.45121157,81.71633591,191.3968024,38.56527974,10.40124543,135.594141,10-06-2010,Overexploited
State_18,District_11,133.7063488,76.75063737,13.79633765,14.09113397,348.3929391,15.22690522,150.2205338,134.1026849,21.48113362,167.5058933,24.79776528,38.77066631,107.8279829,29-05-2010,Overexploited
State_19,District_59,171.7628325,95.90767647,33.76331122,7.464855756,213.3982116,21.63997558,124.348333,125.7094985,91.29710146,217.8835934,21.15864778,22.60991936,52.45845044,27-04-2010,Safe
State_19,District_98,161.2568092,22.51374572,38.10560823,7.911946242,394.3544676,44.7583642,220.4312126,144.5179283,70.50509465,206.5411594,17.21549904,84.67219904,94.5659989,03-04-2011,Critical
State_5,District_88,182.217617,78.896034,12.66110433,11.35653079,239.8759845,46.17811246,101.9476162,134.889062,90.77757601,39.10236414,32.10013905,30.85664976,142.6204568,19-07-2011,Overexploited
State_18,District_79,91.68531459,46.41942235,19.23178616,12.38669812,337.5806869,10.02990833,249.7371405,141.3328245,50.24444541,113.3551599,18.61877731,99.18934831,113.9789569,14-02-2010,Overexploited
State_10,District_38,79.09308009,92.48527085,46.62688929,18.24925853,220.6921124,33.76545566,250.7592902,131.6365115,49.3259375,37.63755348,18.01403406,3.861660561,109.6316069,22-08-2010,Overexploited
State_6,District_72,181.9724729,41.33401573,34.65257969,21.95979714,227.4860557,38.77202436,153.8153594,110.1396471,80.60828668,52.45648345,49.6212762,12.82767725,145.8605616,10-01-2011,Overexploited
State_1,District_5,148.6340469,77.98851995,19.85144075,19.81927352,214.8649442,34.7498793,120.8870027,42.13368978,18.39680699,162.3103588,42.06989667,22.46387764,123.8535305,01-07-2011,Overexploited
State_5,District_48,96.6393395,90.21176157,37.62719085,8.709008432,315.7226862,13.26719059,120.9695454,55.32197745,56.8786633,222.2408007,39.93107281,81.11060402,37.7610606,16-07-2010,Safe
State_9,District_90,161.3522076,23.33254547,33.8710568,9.302150811,264.2553652,18.70899595,170.572831,47.6545056,85.27458121,56.36144692,41.76242504,87.85172091,65.19256131,25-01-2010,Safe
State_12,District_18,172.2677577,51.81180637,30.063028,26.96923124,383.1334334,20.0136107,229.8948062,98.4661524,84.71733068,129.2396432,48.75691495,7.145138061,145.4682911,30-01-2011,Overexploited
State_14,District_70,142.2467361,80.98472256,49.047479,18.95880788,175.267095,43.26898525,139.7171727,85.47059194,96.05195707,230.3933591,32.93106755,3.246014176,83.66170125,15-12-2011,Critical
State_2,District_37,153.1826165,56.39351116,37.3381511,26.74844582,130.1688196,28.52797745,202.5108364,132.7203996,72.84453342,209.1462164,18.8097551,74.45568571,34.51286789,05-02-2010,Safe
State_17,District_60,106.2889857,41.38021038,25.01764439,14.28866278,217.9784455,29.47312848,145.6211151,143.8474726,28.69935665,144.3269372,44.48838563,13.33520068,79.61863436,19-04-2011,Critical
State_14,District_48,130.8043501,37.58442791,42.00293728,20.36000019,285.0138123,47.39572186,126.1307973,72.63178565,11.82522834,199.7457167,39.70922918,13.29985871,110.6091204,11-08-2010,Overexploited
State_13,District_77,128.6238756,30.52146135,45.38333172,18.0915854,358.2396811,35.48343555,56.21487898,85.82557193,53.14742188,144.9926303,26.57233249,2.236653449,149.6812688,14-06-2011,Overexploited
State_9,District_28,177.2071687,88.57036479,15.00882238,12.97808725,203.859066,45.94670806,50.97852643,146.2971264,56.23334791,64.7803142,28.94277994,4.980787758,62.10769115,07-07-2010,Safe
State_15,District_69,175.994597,66.02843226,18.02211911,16.7478843,296.1360253,28.26035421,106.8019195,55.91106241,31.6236326,57.44194491,26.45009594,26.36754586,86.83129373,06-02-2011,Critical
State_15,District_77,174.9020704,26.1107956,18.64908037,17.56227192,205.0596043,15.97745034,151.6015717,123.0108008,21.22277024,71.44101105,47.19768641,6.500548941,134.3584916,14-09-2010,Overexploited
State_11,District_81,51.65474214,50.60642589,37.64847238,10.01927437,285.1658749,47.19742376,262.8152918,49.2811873,62.75873496,107.2028609,23.74126446,36.88790917,66.18473835,16-10-2011,Safe
State_16,District_40,162.4318227,49.41869206,34.1215822,12.87525931,365.4423841,28.34820463,249.6210607,108.589815,78.78301066,234.7164389,48.53937115,83.27750312,34.20400236,16-05-2010,Safe
State_17,District_45,163.8014585,34.53913526,34.75966259,24.78524376,169.4072927,17.26525688,116.7913156,52.97003159,99.38386932,205.929251,46.41087085,32.63202573,143.3616638,14-08-2011,Overexploited
State_4,District_96,151.7568234,54.84061004,47.63093199,27.89470599,221.2724926,22.09582961,111.1351107,134.8853405,78.24723555,125.2163435,35.22084569,72.78341626,83.49730487,20-03-2011,Critical
State_1,District_62,163.4396987,46.56794923,41.03646131,13.99485234,397.9795589,12.03210359,106.8305178,92.99213269,81.42691728,138.4768762,33.19287092,9.390996483,85.3618824,22-02-2011,Critical
State_8,District_93,176.2955557,47.34429644,15.11747698,12.67430706,360.5671085,28.73202366,134.8093351,44.17137331,65.48147904,88.43408069,24.8035712,65.93751874,100.7560188,19-10-2010,Overexploited
State_17,District_58,120.5478581,79.12212462,23.9002833,9.879929114,269.3919574,44.12512688,174.5496799,49.16799284,98.73303931,184.9576504,10.73353556,31.67471833,20.45976108,28-07-2011,Safe
State_3,District_67,125.307532,37.86107084,27.41574585,21.96227922,254.9882776,47.34321824,159.666943,84.20039544,67.59607466,206.6084477,15.10492745,74.97528787,141.0470528,09-05-2010,Overexploited
State_20,District_56,68.70710854,71.34879671,25.83846355,13.07749254,185.3801147,47.3040883,104.5682997,145.0082633,87.42279578,82.55903305,40.16925293,13.62520141,66.98864102,07-12-2010,Safe
State_15,District_40,107.8063825,65.65196991,36.77234437,29.69373848,255.1628283,15.00920103,82.61285249,120.0534813,95.12061816,39.20075723,28.86160506,89.78833778,71.60114211,14-09-2010,Critical
State_15,District_98,146.504777,65.44740099,45.67572413,13.14212005,354.4544495,25.2821553,53.14445312,83.48025357,93.68726505,167.2555675,15.99352537,24.25772029,42.63420218,25-12-2011,Safe
State_14,District_40,167.0599664,73.04058769,22.24205854,14.85340117,305.552354,11.12915039,88.49080967,63.90348879,44.32738094,153.7526662,20.55843417,35.31377933,69.15970973,20-07-2011,Safe
State_14,District_91,82.58136465,63.8705629,32.07508546,20.08335491,187.0132085,44.2066138,226.3390925,91.40490414,17.07958525,118.4688541,47.91347599,95.01807108,124.512659,18-11-2011,Overexploited
State_2,District_77,70.67343487,90.34040919,41.57637688,25.04210733,160.4391763,24.35023048,110.9096423,117.2869083,25.46863323,171.6566672,24.68531341,57.84823597,123.9989174,10-04-2010,Overexploited
State_13,District_33,149.4563007,74.04640736,26.64872235,16.73796663,179.5625611,35.24468112,167.1504525,121.9107165,15.33009749,151.1349256,46.30727781,36.5771519,141.6535893,08-02-2010,Overexploited
State_14,District_6,50.28198253,63.75706011,16.72472514,15.56640084,150.9277604,38.59593752,197.8252872,62.19914375,19.48572413,85.12794685,22.18543329,94.9602147,72.41983145,20-09-2010,Critical
State_19,District_88,76.75588765,86.38104962,28.99803861,29.89094584,128.6922088,27.19378679,271.7102257,113.7507049,26.61861213,117.5003746,31.72880377,32.90774169,112.1337955,30-05-2010,Overexploited
State_7,District_19,54.36070705,68.49172519,12.20890083,5.262341028,225.7408523,22.25769346,272.2137746,105.5125414,40.69848849,124.1849853,10.81908333,9.487071268,85.94088218,25-09-2011,Critical
State_3,District_80,75.03276768,43.29153982,47.69533816,27.37663222,133.9898813,48.4885164,236.4334334,144.684598,58.91856819,223.6545588,30.87500441,99.68488879,124.5229626,21-11-2011,Overexploited
State_15,District_40,77.19789199,36.56759345,12.99284821,8.728520648,151.5737673,48.579529,58.78924801,141.0417378,74.05138534,241.3989139,35.47768042,26.78449206,112.6304612,26-11-2010,Overexploited
State_14,District_92,108.1510392,32.18622285,27.53826861,24.64813191,264.1974053,21.57745472,193.7676048,122.6193123,28.98346025,226.4602997,19.37220397,85.12578487,67.82738029,30-04-2010,Safe
State_11,District_97,110.3490687,91.956417,31.19525044,20.448289,149.3797821,29.18500387,246.6458677,114.0413096,70.52701638,188.2191653,33.15748705,16.55407948,63.76759845,07-08-2011,Safe
State_15,District_59,181.1393706,76.81083454,49.41215329,13.54618214,119.1639302,48.91376635,54.32201119,55.62540666,73.38331671,158.6984014,35.88671088,73.13539718,52.81752019,07-08-2010,Safe
State_13,District_59,126.5164569,94.99027505,16.64087295,26.84687389,195.216655,10.19473631,187.4211534,129.9754833,60.27601032,181.6375598,37.47544314,52.44493945,94.94705276,03-05-2010,Critical
State_18,District_48,158.5107148,68.26334446,14.57726074,5.3226807,166.0957296,26.50712994,264.4410364,75.57574148,91.32560828,236.6040286,41.05613288,98.09065583,145.2995707,01-09-2010,Overexploited
State_6,District_41,65.62060369,57.87207052,10.34824588,10.6672663,254.5915564,14.01830199,168.525519,55.39127053,19.98953325,84.99972175,22.45356972,55.28303561,46.00867589,10-08-2011,Safe
State_3,District_13,83.81581332,24.77731912,16.22285747,19.17231991,130.7101254,30.36631862,51.02655072,69.94089853,25.94093118,147.7265117,32.71107826,2.501515189,32.38281914,02-06-2011,Safe
State_19,District_45,155.4415161,73.73138252,18.29091916,13.7885565,325.5312363,10.98679818,52.75333958,128.6716137,48.5798342,181.7137642,49.26316119,60.38779896,35.52208347,21-01-2010,Safe
State_15,District_89,57.92059407,66.57670078,35.22323766,20.25943738,371.8700558,26.27593726,154.1590094,39.32231803,21.40414617,179.4343403,45.92576683,14.53164563,121.8028279,09-07-2010,Overexploited
State_5,District_53,122.9896493,99.21671149,18.78827162,5.602754835,323.0305522,18.82796299,88.75216685,79.30063635,60.96665294,85.50137111,48.10661712,79.85409153,65.51362456,13-08-2010,Safe
State_10,District_42,139.9053448,39.13270222,10.82083259,7.911473262,259.8481112,31.3323345,216.1126643,84.00648729,45.85604199,159.080936,25.44545594,85.65681965,49.1676876,07-09-2011,Safe
State_7,District_100,140.3218466,62.45898842,43.06473382,8.177406005,358.2003465,49.83974596,227.1998162,24.76186069,35.61362151,205.1008913,41.47712424,48.20935188,65.86973539,11-04-2011,Safe
State_17,District_63,53.43992169,72.07658681,24.62382804,9.732091148,308.4755139,42.02144421,94.46994887,45.44698384,25.29908317,134.5173756,34.79591807,78.32214571,103.8930057,09-04-2010,Overexploited
State_7,District_27,98.31620063,71.56729398,24.14786746,16.48328602,103.1653367,43.82568366,272.1333221,127.4765157,40.18044145,204.5255769,13.30940332,14.51107355,91.08232623,29-12-2010,Critical
State_12,District_38,145.4735977,64.90348344,22.09916117,23.80321749,218.2270458,35.41059949,160.4769612,127.9997605,64.71634157,109.1741715,42.95921557,49.20781865,116.6666228,24-03-2010,Overexploited
State_17,District_60,72.34996042,82.15424083,49.01493109,27.63847095,355.2855698,11.66239393,85.7114769,58.0139609,61.82066898,236.527228,37.08405105,39.39442647,64.0796393,24-11-2011,Safe
State_13,District_7,154.3123472,36.39849676,16.80461669,25.88431326,203.7576574,18.27190704,241.0628995,133.7366405,24.72616002,147.4642569,17.95669438,61.13173871,78.76371455,26-10-2011,Critical
State_20,District_5,161.8887813,78.05017602,45.92952256,9.922196794,110.5645521,47.00258226,247.493625,120.3317821,21.24278297,161.1085492,13.1895423,4.44771888,33.25588797,25-02-2010,Safe
State_4,District_45,197.2953786,69.57876571,41.07213329,16.02876381,323.8538916,24.64452472,209.8238682,74.32797289,12.40090863,36.89954514,43.48088523,75.21228382,29.49762398,03-12-2011,Safe
State_10,District_58,81.47629923,91.68600894,13.05919822,9.985289944,340.6114811,14.14546906,263.3663883,117.2928248,11.11830344,67.45921017,13.15607318,7.912928947,80.09318157,22-01-2010,Critical
State_3,District_31,173.7696001,87.77555512,49.46916406,11.61179542,148.1781085,38.09621463,234.343243,144.9735021,89.18293921,169.2454537,13.65415461,65.64715175,59.20755897,03-08-2011,Safe
State_9,District_23,128.0444865,45.21176313,20.85463854,17.58867454,261.2021491,21.97830896,270.5514343,79.66606335,14.05799704,122.3714818,27.09633152,1.845722554,99.66407438,04-07-2010,Critical
State_13,District_42,106.0193894,42.098986,13.94331708,6.702725618,157.5866317,20.75427652,158.4720121,50.99553326,75.80989989,141.7960339,15.39191314,83.18880638,25.59028151,06-06-2011,Safe
State_18,District_10,68.3565136,98.53226591,43.17256937,10.45435824,315.7703257,49.91909822,236.899282,142.436145,88.47865866,43.85370992,46.5467839,17.46996302,35.82962909,01-08-2011,Safe
State_15,District_32,160.325841,62.18121447,38.26702135,28.38445403,181.4651366,44.325557,299.9378909,98.48675751,18.82520637,213.5097525,28.81135745,51.5497476,132.4748054,21-09-2010,Overexploited
State_4,District_53,85.37863987,92.51367711,34.68875224,16.65290732,194.8645368,26.31751273,231.2327994,33.68447112,49.26712814,202.5912325,32.76603923,26.14929037,93.6205108,13-08-2010,Critical
State_15,District_30,105.7133003,33.1104819,16.23923455,16.13466315,353.4912561,49.21044831,78.54594506,94.44876606,96.60726849,70.77787466,47.12424358,72.26472021,112.5670894,27-09-2011,Overexploited
State_2,District_39,59.38133403,71.42551318,29.13984465,5.364178869,242.8967057,36.00452894,179.5796806,85.07551563,85.07247945,169.5524586,31.21052903,32.13511002,129.4563754,07-02-2010,Overexploited
State_15,District_31,170.2050374,84.78881499,41.22224108,11.18499368,300.9263354,39.68089808,196.8369478,131.2265562,54.07336287,210.0293466,24.14364584,72.46091936,80.29846458,03-05-2010,Critical
State_8,District_82,164.9882786,95.79161997,22.14495753,26.6573109,220.7119152,11.26052172,93.55266877,88.99037467,78.63140015,170.98791,41.88620423,28.48712068,118.9378499,05-06-2010,Overexploited
State_8,District_100,160.0423745,46.98721128,22.46759314,9.115710706,189.4020572,14.86421037,290.7229085,53.18021646,85.0039862,98.28758097,27.7140079,75.24730909,88.19612528,28-10-2010,Critical
State_17,District_2,94.91652657,77.99849359,10.12563624,15.37812349,287.6434181,35.32340506,93.89494441,107.8337283,41.32242669,174.3444531,22.73877702,3.060549634,48.95734014,08-03-2010,Safe
State_12,District_78,76.02201114,63.10504072,16.96973607,5.358272647,146.4572722,45.96095931,94.38947993,90.53480883,90.29376252,76.30158449,38.92917834,28.33113354,63.89530194,07-10-2011,Safe
State_19,District_77,145.6329897,24.85031409,45.016225,16.95838704,211.8999507,34.94974904,278.7917845,50.29580167,52.34259877,100.0160994,42.06422706,49.86335064,83.74555734,29-01-2011,Critical
State_10,District_93,124.4249576,75.19997898,27.66985967,5.525527668,162.7111112,15.36099577,166.3013583,94.57162153,57.50266272,82.81532368,41.6686467,4.505958192,61.19512178,14-10-2011,Safe
State_9,District_12,76.73787004,75.20772466,49.36937997,25.49023883,308.7384901,14.63040185,65.79706982,126.7996251,99.9736874,152.5235225,49.10697657,18.60340614,63.61859988,17-08-2011,Safe
State_5,District_39,152.8866907,94.44854439,25.82831854,25.62134419,383.2626515,43.76743583,199.546875,23.7142193,85.89726695,53.80986229,41.46667795,93.45369816,63.86106806,24-07-2011,Safe
State_6,District_66,198.6689648,59.78499569,38.60745819,24.69355471,398.6532904,15.57209355,200.4565872,102.010635,42.55930052,235.3282837,40.79733744,97.68342652,35.96919725,23-10-2011,Safe
State_20,District_96,162.0829382,38.42007366,21.27676172,12.08410172,235.0830431,30.80927842,66.12518967,65.44607545,10.93110368,103.3727178,44.29941015,73.97499474,31.00353894,09-02-2011,Safe
State_2,District_13,160.997958,23.56510588,24.55238565,25.93093046,175.7591169,11.4845328,293.1306239,58.04728795,66.35566664,78.17342796,10.00740781,25.22000506,26.04448516,25-03-2011,Safe
State_13,District_46,192.5469129,53.25137493,17.6290395,18.57495332,232.8488111,13.2267907,186.0074913,71.03640755,73.35220835,139.240959,24.49725645,26.05174454,34.42431393,11-05-2010,Safe
State_6,District_27,80.44045514,44.15333601,23.88249474,14.34520272,354.180823,36.89393071,189.9489305,64.46294635,68.57224211,90.93952006,39.50412384,64.57903578,64.68192198,10-03-2010,Safe
State_5,District_17,134.8324947,80.88706448,31.88950082,20.63324899,161.8017036,37.56725642,180.0288536,128.1910839,97.1076116,147.678899,33.98876044,11.75996166,97.20333475,11-12-2010,Critical
State_1,District_95,196.9470073,48.34142119,49.67091524,5.308526152,385.6286955,23.65877626,202.6829449,55.7237154,87.66739246,106.672013,17.10288011,94.83093804,44.45910054,16-11-2010,Safe
State_6,District_98,74.79411665,95.92569571,36.56806852,8.57402194,202.5597306,18.62439061,116.0749382,115.309893,50.39485239,59.05469837,22.14932356,22.48128995,135.44115,26-06-2010,Overexploited
State_6,District_60,155.0377939,96.98481624,17.96983818,23.55733845,395.7410978,42.54841083,121.810337,32.22777663,15.65717387,88.49695325,23.47170444,99.96356254,125.0897161,07-08-2011,Overexploited
State_16,District_64,137.8715219,69.67268722,11.79845766,11.10404022,351.5826663,18.68412918,177.8347724,143.6815284,52.84528926,126.4567659,32.71312445,49.57337953,87.66852467,13-06-2011,Critical
State_4,District_88,137.9718638,94.29282296,15.05425925,19.95022793,342.5711602,31.68108279,251.6714637,100.9011628,72.0319618,36.66450983,43.26393186,77.1429989,114.147278,09-06-2010,Overexploited
State_11,District_35,154.6505941,80.86834756,32.50220805,14.62756507,195.3714021,48.72835363,62.46614412,111.873415,64.69388274,199.5413559,47.29967119,0.218409451,67.62270821,05-08-2011,Safe
State_9,District_70,189.4425384,63.74877128,40.60641315,26.37014447,102.6331636,15.91409751,200.8510531,58.74511317,58.43233609,166.8014042,40.00369651,88.87464048,24.78111306,17-09-2011,Safe
State_3,District_83,167.387291,34.42463483,47.61676829,28.81038265,214.6398726,47.6350507,251.6945356,73.57255393,52.19370622,162.2991136,43.71801561,27.00020448,137.5632702,17-06-2011,Overexploited
State_19,District_30,58.42041551,56.68783548,10.63292688,27.08911821,190.5428109,17.31572212,89.22931801,49.09119022,36.43856857,150.130985,28.80383834,66.79367445,36.61315347,15-05-2010,Safe
State_8,District_71,177.909203,64.86995707,30.91040566,11.76549987,111.2190971,32.69772832,53.7556355,141.2296912,34.96120856,159.8688979,25.59101278,80.63552808,143.231855,21-04-2010,Overexploited
State_5,District_74,83.83119949,89.11692646,28.83469425,9.854071726,251.609577,25.08030848,128.1783238,83.45357812,55.0208331,235.6234296,25.70834129,16.41477406,94.34473647,10-10-2010,Critical
State_4,District_96,106.5371247,58.50667012,36.24220088,16.86087234,220.9093934,48.59714406,197.0359267,101.958255,24.45428318,31.88522638,34.64154113,44.25094813,59.72319793,04-06-2011,Safe
State_6,District_98,119.259922,91.81397381,32.38315418,5.183353771,290.3669403,20.94168116,84.57079335,115.455364,40.66168812,40.51593612,14.96946822,49.38359407,84.41820103,20-12-2011,Critical
State_2,District_63,122.1359001,73.94791832,37.48156602,5.645234822,286.3558967,25.98632008,156.5305927,68.24379184,39.15813472,72.12855018,33.17976731,31.21194653,85.21187516,13-07-2010,Critical
